timestamp,attack_type,severity,details
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 94%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 75:6E:21:8D:3D:7E sent excessive deauth frames (window ratio=0.62, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC FB:A2:C0:23:5E:40 sent excessive deauth frames (window ratio=0.61, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 99:78:0A:DB:82:34 sent excessive deauth frames (window ratio=0.59, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC A7:83:53:EC:CE:38 sent excessive deauth frames (window ratio=0.57, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 4D:35:44:F8:C1:03 sent excessive deauth frames (window ratio=0.56, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 94%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 26:6F:F5:7C:4C:ED sent excessive deauth frames (window ratio=0.54, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 63:B0:6E:16:A7:F5 sent excessive deauth frames (window ratio=0.53, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 5E:A1:BA:C9:28:35 sent excessive deauth frames (window ratio=0.51, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 75:6E:21:8D:3D:7E sent excessive deauth frames (window ratio=0.50, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC FB:A2:C0:23:5E:40 sent excessive deauth frames (window ratio=0.49, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 94%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 99:78:0A:DB:82:34 sent excessive deauth frames (window ratio=0.48, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC A7:83:53:EC:CE:38 sent excessive deauth frames (window ratio=0.47, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 4D:35:44:F8:C1:03 sent excessive deauth frames (window ratio=0.45, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC 26:6F:F5:7C:4C:ED sent excessive deauth frames (window ratio=0.44, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 21:93:EF:53:A1:14 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 90%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 76%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 96%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.42, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 94%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.41, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.40, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.38, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 84%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.36, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 98%"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.34, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-26 22:11:44,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-26 22:11:44,Deauthentication Attack,High,"MAC B3:BB:A5:7F:F8:30 sent excessive deauth frames (window ratio=0.32, count=0)"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-26 22:11:44,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-26 22:11:44,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B3:BB:A5:7F:F8:30 (known BSSIDs: 6D:11:A9:6B:17:50)"
2026-03-26 22:11:44,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-26 22:11:44,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=1)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 96%"
2026-03-26 23:01:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=2)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 96%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=3)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=4)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=5)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=6)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=7)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=8)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=14)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=15)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=16)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=17)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=18)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=19)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 90:32:E5:09:C6:31 sent excessive deauth frames (window ratio=1.00, count=20)"
2026-03-26 23:01:52,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.95, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 82%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.91, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 90%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.87, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.83, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.80, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.77, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.74, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.71, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.69, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 14:41:99:96:50:4E sent excessive deauth frames (window ratio=0.67, count=0)"
2026-03-26 23:01:52,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 09:7D:8E:53:2E:D4 sent excessive deauth frames (window ratio=0.65, count=0)"
2026-03-26 23:01:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 7B:00:07:79:43:B7 (known BSSIDs: 2B:55:E2:16:A2:17)"
2026-03-26 23:01:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 92%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 11:27:56:3B:73:F1 sent excessive deauth frames (window ratio=0.62, count=0)"
2026-03-26 23:01:52,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 7B:00:07:79:43:B7 (known BSSIDs: 2B:55:E2:16:A2:17)"
2026-03-26 23:01:52,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-26 23:01:52,Deauthentication Attack,High,"MAC 7D:BC:BA:6A:87:A4 sent excessive deauth frames (window ratio=0.61, count=0)"
